species,concentration_index,endemicity_index
Jasminum brevipetiolatum,0.020833333333333332,0.0
Jasminum calcareum,0.020833333333333332,0.0
Jasminum calophyllum,0.020833333333333332,0.0
Jasminum caudatum,0.041666666666666664,0.6365141682948128
Jasminum coarctatum,0.08333333333333333,1.2130075659799042
Jasminum coarctum,0.0625,1.0114042647073518
Jasminum cordifolium,0.041666666666666664,0.6931471805599453
Jasminum cuspidatum,0.14583333333333334,1.7326587201992072
Jasminum decipiens,0.020833333333333332,0.0
Jasminum decussatum,0.020833333333333332,0.0
Jasminum dispermum,0.0625,1.0986122886681096
Jasminum duclouxii,0.020833333333333332,0.0
Jasminum elongatum,0.0625,1.0397207708399179
Jasminum flexile,0.0625,1.0397207708399179
Jasminum fluminense,0.0625,1.0986122886681096
Jasminum grandiflorum,0.20833333333333334,2.0028727709223673
Jasminum lanceolaria,0.020833333333333332,0.0
Jasminum laurifolium,0.0625,1.0397207708399179
Jasminum malabaricum,0.16666666666666666,1.4764791894999543
Jasminum mesnyi,0.20833333333333334,2.1700483464601645
Jasminum multiflorum,0.2916666666666667,2.4271596650745026
Jasminum multipartitum,0.14583333333333334,1.809514255849282
Jasminum nepalense,0.0625,1.0986122886681096
Jasminum nervosum,0.125,1.7478680974667573
Jasminum nudiflorum,0.020833333333333332,0.0
Jasminum officinale,0.25,2.30565733829864
Jasminum polyanthum,0.020833333333333332,0.0
Jasminum pubescens,0.020833333333333332,0.0
Jasminum ritchiei,0.08333333333333333,1.242453324894
Jasminum rottlerianum,0.041666666666666664,0.5623351446188083
Jasminum sambac,0.5833333333333334,2.7560065003878265
Jasminum scandens,0.08333333333333333,1.3321790402101223
Jasminum simplicifolium,0.020833333333333332,0.0
Jasminum sinense,0.020833333333333332,0.0
Jasminum syringifolium,0.041666666666666664,0.6931471805599453
Jasminum tortuosum,0.041666666666666664,0.5689366502767854
Jasminum trichotomum,0.041666666666666664,0.6730116670092565
Jatropha curcas,0.5,2.844352821193989
Jatropha glandulifera,0.10416666666666667,1.1786549963416462
Jatropha gossypiifolia,0.6041666666666666,2.722889896575945
Jatropha heynei,0.041666666666666664,0.5623351446188083
Jatropha integerrima,0.5208333333333334,2.544128147971031
Jatropha multifida,0.1875,1.5116838185235997
Jatropha nana,0.0625,1.0789922078775833
Jatropha panduraefolia,0.020833333333333332,0.0
Jatropha podagrica,0.4166666666666667,2.4773682584560803
Jatropha tanjorensis,0.041666666666666664,0.34883209584303193
Jatropha villosa,0.020833333333333332,0.0
Jensenia decipiens,0.020833333333333332,0.0
Jerdonia indica,0.041666666666666664,0.30463609734923813
Joannesia princeps,0.0625,1.0397207708399179
Jochenia pallescens,0.020833333333333332,0.0
Jubula hutchinsiae,0.0625,0.8675632284814612
Juglans regia,0.375,2.2961622169903766
Juglans sigillata,0.020833333333333332,0.0
Julostylis polyandra,0.020833333333333332,0.0
Juncus allioides,0.0625,0.9049236328221513
Juncus amplifolius,0.041666666666666664,0.6931471805599453
Juncus articulatus,0.0625,0.7589367727620596
Juncus benghalensis,0.10416666666666667,1.559581156259877
Juncus brachystigma,0.020833333333333332,0.34657359027997264
Juncus bufonius,0.08333333333333333,0.7757144728494316
Juncus cephalostigma,0.041666666666666664,0.6931471805599453
Juncus chrysocarpus,0.020833333333333332,0.0
Juncus clarkei,0.041666666666666664,0.6931471805599453
Juncus compressus,0.020833333333333332,0.0
Juncus concinnus,0.14583333333333334,1.7986522062521288
Juncus duthiei,0.020833333333333332,0.0
Juncus effusus,0.0625,0.9502705392332347
Juncus elegans,0.020833333333333332,0.0
Juncus glaucoturgidus,0.020833333333333332,0.0
Juncus glaucus,0.020833333333333332,0.0
Juncus grisebachii,0.020833333333333332,0.0
Juncus himalensis,0.125,1.6179507056527689
Juncus hydrophilus,0.020833333333333332,0.0
Juncus inflexus,0.1875,2.1458417525947544
Juncus khasiensis,0.08333333333333333,1.3862943611198906
Juncus kingii,0.020833333333333332,0.0
Juncus leptospermus,0.020833333333333332,0.0
Juncus leucanthus,0.041666666666666664,0.7324081924454064
Juncus leucomelas,0.0625,0.9556998911125343
Juncus maritimus,0.020833333333333332,0.0
Juncus membranaceus,0.125,1.3607211928554752
Juncus minimus,0.0625,1.0397207708399179
Juncus nepalicus,0.020833333333333332,0.0
Juncus ochraceus,0.041666666666666664,0.6931471805599453
Juncus perpusillus,0.0,0.0
Juncus prismatocarpus,0.125,1.7478680974667573
Juncus sikkimensis,0.0625,1.0397207708399179
Juncus sphacelatus,0.10416666666666667,1.202581446601398
Juncus thomsonii,0.08333333333333333,0.6136855711129764
Juncus tobdeniorum,0.020833333333333332,0.0
Juncus trichophyllus,0.041666666666666664,0.6931471805599453
Juncus triglumis,0.0625,0.8979457248567798
Juncus turkestanicus,0.041666666666666664,0.25731864054383163
Juncus uniflorus,0.020833333333333332,0.0
Juncus wallichianus,0.041666666666666664,0.5623351446188083
Jungermannia gollanii,0.020833333333333332,0.0
Juniperus chinensis,0.020833333333333332,0.0
Juniperus communis,0.125,1.6260206924207543
Juniperus excelsa,0.0625,1.0397207708399179
Juniperus indica,0.16666666666666666,1.7823427587543013
Juniperus pseudosabina,0.0625,1.0986122886681096
Juniperus recurva,0.14583333333333334,1.8343719702816235
Juniperus rigida,0.020833333333333332,0.0
Juniperus semiglobosa,0.10416666666666667,1.127203876340048
Juniperus squamata,0.125,1.6762349391347309
Jurinea albescens,0.14583333333333334,1.6120849364371217
Jurinea auriculata,0.125,1.4619718921785587
Jurinea ceratocarpa,0.08333333333333333,1.1097385521061456
Jurinea chenopodiifolia,0.020833333333333332,0.0
Jurinea chitralica,0.020833333333333332,0.0
Jurinea crispa,0.020833333333333332,0.0
Jurinea deltoidea,0.08333333333333333,1.3321790402101223
Jurinea heteromalla,0.125,1.7478680974667573
Jurinea macrocephala,0.020833333333333332,0.0
Jurinea yakla,0.020833333333333332,0.0
Justicia adhatoda,0.4791666666666667,2.3912339553660944
Justicia aurea,0.0625,0.5359610497090694
Justicia beddomei,0.020833333333333332,0.0
Justicia betonica,0.16666666666666666,1.8325059001124158
Justicia brandegeeana,0.20833333333333334,2.0866739010750055
Justicia brasiliana,0.020833333333333332,0.0
Justicia carnea,0.16666666666666666,1.9683824087283812
Justicia ekakusuma,0.020833333333333332,0.0
Justicia gendarussa,0.5416666666666666,2.9106559852702234
Justicia glauca,0.1875,2.0511250355472694
Justicia heterocarpa,0.041666666666666664,0.6730116670092565
Justicia micrantha,0.041666666666666664,0.6931471805599453
Justicia pubigera,0.020833333333333332,0.0
Justicia quadrifaria,0.041666666666666664,0.6931471805599453
Justicia santapaui,0.08333333333333333,1.1682824501765625
Justicia scandens,0.041666666666666664,0.6931471805599453
Justicia spicigera,0.041666666666666664,0.6931471805599453
Justicia sumatrana,0.0,0.0
Justicia tamilnadensis,0.020833333333333332,0.0
Justicia tranquebariensis,0.10416666666666667,1.3421257227487466
Justicia tubulosa,0.020833333333333332,0.0
Justicia vasculosa,0.020833333333333332,0.0
Justicia virgata,0.020833333333333332,0.0
Justicia wynaadensis,0.0625,0.9368883075390159
Kadsura heteroclita,0.041666666666666664,0.6365141682948128
Kadsura scandens,0.020833333333333332,0.0
Kaempferia elegans,0.020833333333333332,0.0
Kaempferia galanga,0.20833333333333334,2.037734194785151
Kaempferia pulchra,0.020833333333333332,0.0
Kaempferia rotunda,0.22916666666666666,2.26352987314321
Kailashia robusta,0.0,0.0
Kalanchoe bhidei,0.0625,1.0608569471580214
Kalanchoe blossfeldiana,0.2708333333333333,2.4762471329830333
Kalanchoe daigremontiana,0.0625,1.0397207708399179
Kalanchoe delagoensis,0.25,2.243329608800697
Kalanchoe fedtschenkoi,0.10416666666666667,1.6094379124341005
Kalanchoe gastonis-bonnieri,0.041666666666666664,0.5623351446188083
Kalanchoe grandiflora,0.020833333333333332,0.0
Kalanchoe houghtonii,0.2708333333333333,2.2540517043468977
Kalanchoe integra,0.020833333333333332,0.0
Kalanchoe laciniata,0.10416666666666667,1.294545165844896
Kalanchoe laetivirens,0.1875,1.8913187591243728
Kalanchoe lanceolata,0.0625,1.0986122886681096
Kalanchoe marmorata,0.020833333333333332,0.0
Kalanchoe olivacea,0.08333333333333333,1.277034259466139
Kalanchoe pinnata,0.5416666666666666,2.897329145452462
Kalanchoe prolifera,0.020833333333333332,0.0
Kalanchoe suarezensis,0.041666666666666664,0.6931471805599453
Kalenjinia gelatinosa,0.020833333333333332,0.0
Kalimeris indica,0.020833333333333332,0.0
Kamettia caryophyllata,0.041666666666666664,0.5623351446188083
Kandelia candel,0.0625,0.2987580581893401
Karnataka benthamii,0.0625,1.0397207708399179
Kashmiria himalaica,0.0625,1.0397207708399179
Kayea assamica,0.041666666666666664,0.6931471805599453
Kedarnatha garhwalica,0.020833333333333332,0.0
Kedarnatha meifolia,0.020833333333333332,0.0
Kedrostis courtallensis,0.0625,1.0986122886681096
Kedrostis foetidissima,0.10416666666666667,1.6094379124341005
Kerria japonica,0.041666666666666664,0.6931471805599453
Khaya anthotheca,0.041666666666666664,0.6365141682948128
Khaya senegalensis,0.125,1.6307991045856436
Kickxia elatine,0.020833333333333332,0.0
Kigelia africana,0.3541666666666667,2.4004639303031907
Kirchneriella aperta,0.041666666666666664,0.7324081924454064
Kirchneriella incurvata,0.020833333333333332,0.0
Kirchneriella lunaris,0.020833333333333332,0.0
Klasea pallida,0.10416666666666667,1.3143738430069454
Kleinhovia hospita,0.1875,2.058654071545604
Kleinia grandiflora,0.20833333333333334,1.8730627999036535
Kleinia walkeri,0.041666666666666664,0.6365141682948128
Knema andamanica,0.0625,1.0397207708399179
Knema angustifolia,0.0625,1.0549201679861442
Knema attenuata,0.10416666666666667,1.1259158624546104
Knema erratica,0.020833333333333332,0.0
Knorringia sibirica,0.041666666666666664,0.3003136374583828
Knoxia mollis,0.041666666666666664,0.6931471805599453
Knoxia sumatrensis,0.14583333333333334,1.7777232457024226
Knoxia wightiana,0.020833333333333332,0.0
Kobresia angusta,0.041666666666666664,0.6931471805599453
Kobresia schoenoides,0.041666666666666664,0.6931471805599453
Koeleria argentea,0.041666666666666664,0.30463609734923813
Koeleria macrantha,0.020833333333333332,0.0
Koeleria pyramidata,0.14583333333333334,1.3260640378709971
Koeleria spicata,0.10416666666666667,0.6906229610800985
Koelpinia linearis,0.0625,0.8486855577264172
Koelreuteria elegans,0.020833333333333332,0.0
Koelreuteria paniculata,0.020833333333333332,0.0
Koenigia alpina,0.0625,0.8921178708188162
Koenigia campanulata,0.08333333333333333,1.3321790402101223
Koenigia delicatula,0.10416666666666667,1.4546349668050143
Koenigia filicaulis,0.020833333333333332,0.0
Koenigia forrestii,0.020833333333333332,0.3662040962227032
Koenigia hookeri,0.020833333333333332,0.21576155433883568
Koenigia islandica,0.0625,0.28399777818325667
Koenigia mollis,0.14583333333333334,1.8195113489698564
Koenigia nepalensis,0.20833333333333334,2.0560326620329525
Koenigia nummularifolia,0.125,1.559581156259877
Koenigia polystachya,0.16666666666666666,1.535656353197319
Koenigia rumicifolia,0.10416666666666667,1.4357470435705604
Koenigia tortuosa,0.041666666666666664,0.2534580219841471
Kohautia aspera,0.14583333333333334,1.8711604142318066
Kohautia coccinea,0.020833333333333332,0.0
Kohautia gracilis,0.020833333333333332,0.0
Koilodepas calycinum,0.020833333333333332,0.0
Kopsia arborea,0.020833333333333332,0.0
Kopsia fruticosa,0.25,2.075763056436122
Korthalsella japonica,0.08333333333333333,1.242453324894
Korthalsia laciniosa,0.020833333333333332,0.0
Kovalevskiella rapunculoides,0.10416666666666667,1.4949619189644925
Krascheninnikovia ceratoides,0.0625,0.3579114963469009
Kuepferia damyonensis,0.020833333333333332,0.0
Kuepferia infelix,0.0,0.0
Kummerowia striata,0.020833333333333332,0.0
Kunstleria keralensis,0.0625,0.887694275799104
Kuruna wightiana,0.041666666666666664,0.6931471805599453
Kurzia tenerrima,0.020833333333333332,0.0
Kurzia trichoclados,0.0,0.0
Kydia calycina,0.375,2.4577450352938564
Kyllinga triceps,0.020833333333333332,0.0
Lablab purpureus,0.5,2.805438767767701
Labramia bojeri,0.020833333333333332,0.0
Laburnum anagyroides,0.020833333333333332,0.0
Lactuca bracteata,0.020833333333333332,0.0
Lactuca canadensis,0.020833333333333332,0.0
Lactuca dissecta,0.125,1.1465085007514435
Lactuca dolichophylla,0.08333333333333333,1.320888343149322
Lactuca indica,0.08333333333333333,1.3321790402101223
Lactuca orientalis,0.0625,0.5783252866601273
Lactuca quercina,0.020833333333333332,0.0
Lactuca sativa,0.16666666666666666,1.661322839318102
Lactuca serriola,0.20833333333333334,1.9053078069537024
Lactuca tatarica,0.08333333333333333,0.30629585322553976
Lactuca undulata,0.020833333333333332,0.0
Lactuca viminea,0.020833333333333332,0.0
Lactuca virosa,0.041666666666666664,0.6931471805599453
Ladakiella klimesii,0.020833333333333332,0.0
Lagascea mollis,0.25,2.1005263724324106
Lagenandra gomezii,0.020833333333333332,0.0
Lagenandra meeboldii,0.020833333333333332,0.0
Lagenandra ovata,0.0625,1.0789922078775833
Lagenandra toxicaria,0.0625,1.0986122886681096
Lagenaria siceraria,0.4375,2.6734028962484566
Lagenophora stipitata,0.020833333333333332,0.0
Lagerstroemia duperreana,0.0625,1.0986122886681096
Lagerstroemia floribunda,0.08333333333333333,1.3321790402101223
Lagerstroemia hypoleuca,0.0625,0.4462567506456093
Lagerstroemia indica,0.4375,2.697774062432216
Lagerstroemia microcarpa,0.125,1.438204847912648
Lagerstroemia minuticarpa,0.020833333333333332,0.0
Lagerstroemia parviflora,0.2916666666666667,2.371710811678308
Lagerstroemia speciosa,0.5833333333333334,2.5846491896254498
Lagerstroemia subcostata,0.041666666666666664,0.6365141682948128
Lagerstroemia tomentosa,0.125,1.7478680974667573
Laggera alata,0.08333333333333333,0.9404479886553264
Laggera crispata,0.08333333333333333,1.3296613488547582
Lagopsis marrubiastrum,0.0625,0.3957239474763632
Lagotis cashmeriana,0.0625,0.9164648855394713
Lagotis clarkei,0.020833333333333332,0.0
Lagotis decumbens,0.020833333333333332,0.0
Lagotis glauca,0.0,0.0
Lagotis globosa,0.041666666666666664,0.40877335035077234
Lagotis kunawurensis,0.041666666666666664,0.555974328301518
Lalldhwojia cooperi,0.020833333333333332,0.0
Lamium album,0.125,1.5780264069193701
Lamium amplexicaule,0.10416666666666667,1.26100156517892
Lancea tibetica,0.0625,0.41509449039473356
Langloisia setosissima,0.0,0.0
Lannea coromandelica,0.4791666666666667,2.2906716184828446
Lantana achyranthifolia,0.020833333333333332,0.0
Lantana camara,0.6458333333333334,2.794428077064707
Lantana depressa,0.08333333333333333,1.3862943611198906
Lantana horrida,0.0625,1.0397207708399179
Lantana indica,0.125,1.6769877743224173
Lantana involucrata,0.041666666666666664,0.6931471805599453
Lantana montevidensis,0.25,2.2505785863234236
Lantana polyacantha,0.08333333333333333,1.2424533248940002
Lantana splendens,0.041666666666666664,0.6931471805599453
Lantana strigocamara,0.14583333333333334,1.7501584905489693
Lantana urticoides,0.0625,1.0986122886681096
Lantana velutina,0.0625,1.0986122886681096
Lantana veronicifolia,0.08333333333333333,1.3862943611198906
Laportea aestuans,0.08333333333333333,1.1682824501765625
Laportea bulbifera,0.08333333333333333,1.1289781913656018
Laportea interrupta,0.125,1.2926649298525577
Lappula barbata,0.10416666666666667,1.1979894037409728
Lappula marginata,0.0625,0.46341355882643
Lappula squarrosa,0.041666666666666664,0.6108643020548935
Lapsana communis,0.041666666666666664,0.5623351446188083
Larix griffithii,0.08333333333333333,0.9404479886553263
Larsenianthus careyanus,0.041666666666666664,0.688403875236482
Lasia spinosa,0.041666666666666664,0.5623351446188083
Lasianthus acuminatus,0.08333333333333333,0.9911388966130941
Lasianthus attenuatus,0.020833333333333332,0.0
Lasianthus biermannii,0.0625,1.0986122886681096
Lasianthus blumeanus,0.020833333333333332,0.0
Lasianthus cinereus,0.041666666666666664,0.5004024235381879
Lasianthus dichotomus,0.020833333333333332,0.0
Lasianthus helferi,0.020833333333333332,0.0
Lasianthus hirsutus,0.08333333333333333,1.3862943611198906
Lasianthus hookeri,0.020833333333333332,0.0
Lasianthus inodorus,0.020833333333333332,0.0
Lasianthus jackianus,0.041666666666666664,0.30463609734923813
Lasianthus japonicus,0.020833333333333332,0.0
Lasianthus lucidus,0.041666666666666664,0.6931471805599453
Lasianthus obovatus,0.020833333333333332,0.0
Lasianthus parvifolius,0.041666666666666664,0.6931471805599453
Lasianthus sessilis,0.020833333333333332,0.0
Lasianthus sikkimensis,0.020833333333333332,0.0
Lasianthus trichophlebus,0.0,0.0
Lasianthus venulosus,0.041666666666666664,0.6615632381579821
Lasianthus verticillatus,0.08333333333333333,1.2875503299472804
Lasiocaryum densiflorum,0.020833333333333332,0.13212915413765
Lasiocaryum munroi,0.125,1.604113460982219
Lasiocaryum trichocarpum,0.020833333333333332,0.0
Lasiurus scindicus,0.020833333333333332,0.2703100720721096
Lastreopsis tenera,0.041666666666666664,0.6931471805599453
Latania loddigesii,0.020833333333333332,0.0
Latania lontaroides,0.020833333333333332,0.0
Lathraea purpurea,0.020833333333333332,0.0
Lathraea squamaria,0.041666666666666664,0.5623351446188083
Lathyrus aphaca,0.1875,1.9295230075751613
Lathyrus emodi,0.041666666666666664,0.6931471805599453
Lathyrus ochrus,0.041666666666666664,0.6931471805599453
Lathyrus odoratus,0.041666666666666664,0.6931471805599453
Lathyrus oleraceus,0.5625,2.402426076982757
Lathyrus pratensis,0.020833333333333332,0.0
Lathyrus sativus,0.25,2.3243094309445205
Lathyrus sphaericus,0.020833333333333332,0.0
Lathyrus tingitanus,0.020833333333333332,0.0
Launaea acaulis,0.020833333333333332,0.0
Launaea aspleniifolia,0.041666666666666664,0.5623351446188083
Launaea intybacea,0.020833333333333332,0.0
Launaea nudicaulis,0.14583333333333334,1.809514255849282
Launaea procumbens,0.14583333333333334,1.5670812292933243
Launaea remotiflora,0.020833333333333332,0.0
Launaea sarmentosa,0.125,1.2583487579892885
Launaea secunda,0.041666666666666664,0.5623351446188083
Laurembergia coccinea,0.0625,0.8018185525433373
Laurencia dendroidea,0.041666666666666664,0.688403875236482
Laurus nobilis,0.041666666666666664,0.5623351446188083
Lavandula angustifolia,0.020833333333333332,0.0
Lavandula bipinnata,0.1875,1.7904040872044247
Lavandula gibsonii,0.08333333333333333,1.15374194270109
Lawsonia inermis,0.4583333333333333,1.7269175580785636
Lecanthus obtusus,0.020833333333333332,0.0
Lecanthus peduncularis,0.20833333333333334,1.7660680568573226
Lecanthus petelotii,0.020833333333333332,0.0
Lecythis poiteaui,0.020833333333333332,0.0
Ledebouria hyderabadensis,0.020833333333333332,0.0
Ledebouria karnatakensis,0.020833333333333332,0.0
Ledebouria revoluta,0.22916666666666666,1.9639699452447728
Leea aequata,0.041666666666666664,0.6365141682948128
Leea alata,0.020833333333333332,0.0
Leea asiatica,0.1875,1.8192897823758831
Leea compactiflora,0.020833333333333332,0.34657359027997264
Leea guineensis,0.041666666666666664,0.6931471805599453
Leea indica,0.375,2.0417727425708403
Leea macrophylla,0.16666666666666666,1.7556887104036585
Leea rubra,0.020833333333333332,0.0
Leea sambucina,0.0625,0.9671595357068556
Leea setuligera,0.041666666666666664,0.6931471805599453
Leersia hexandra,0.125,1.6769877743224173
Leersia oryzoides,0.020833333333333332,0.0
Legazpia polygonoides,0.020833333333333332,0.0
Leibnitzia nepalensis,0.041666666666666664,0.6931471805599453
Leichhardtia hamiltonii,0.020833333333333332,0.0
Leiodontium surculare,0.020833333333333332,0.0
Leiospora pamirica,0.0625,0.8925461456340544
Lejeunea adpressa,0.020833333333333332,0.0
Lejeunea asperula,0.020833333333333332,0.0
Lejeunea bidentula,0.020833333333333332,0.0
Lejeunea cavifolia,0.10416666666666667,1.3904377949394802
Lejeunea cocoes,0.020833333333333332,0.0
Lejeunea discreta,0.08333333333333333,1.3862943611198906
Lejeunea flava,0.14583333333333334,1.5526047617969185
Lejeunea inflatiloba,0.020833333333333332,0.0
Lejeunea kudremukhensis,0.020833333333333332,0.0
Lejeunea lowriana,0.020833333333333332,0.0
Lejeunea neelgherriana,0.041666666666666664,0.6931471805599453
Lejeunea nepalensis,0.08333333333333333,1.2202821662722372
Lejeunea obscura,0.020833333333333332,0.0
Lejeunea pfleidereri,0.020833333333333332,0.0
Lejeunea princeps,0.08333333333333333,1.329661348854758
Lejeunea sordida,0.020833333333333332,0.0
Lejeunea stevensiana,0.08333333333333333,0.9830877585747855
Lejeunea subacuta,0.041666666666666664,0.6365141682948128
Lejeunea subolivacea,0.020833333333333332,0.0
Lejeunea tuberculosa,0.125,1.6957425341696346
Lejeunea wightii,0.08333333333333333,1.242453324894
Lemna aequinoctialis,0.1875,2.1458417525947544
Lemna gibba,0.041666666666666664,0.6365141682948128
Lemna minor,0.25,2.2688576564997254
Lemna obscura,0.020833333333333332,0.0
Lemna perpusilla,0.041666666666666664,0.6931471805599453
Lemna trisulca,0.020833333333333332,0.0
Lemna turionifera,0.041666666666666664,0.6931471805599453
Leonotis nepetifolia,0.3958333333333333,2.39209005266076
Leontopodium brachyactis,0.020833333333333332,0.0
Leontopodium haastioides,0.041666666666666664,0.6648306744273791
Leontopodium himalayanum,0.16666666666666666,1.6193020964881653
Leontopodium jacotianum,0.14583333333333334,1.595986679190828
Leontopodium leontopodinum,0.125,1.0077031761165203
Leontopodium monocephalum,0.08333333333333333,0.9078141364431452
Leontopodium muscoides,0.020833333333333332,0.0
Leontopodium nanum,0.0625,0.35735137745076595
Leontopodium pusillum,0.08333333333333333,0.727331884402987
Leontopodium souliei,0.08333333333333333,1.320888343149322
Leontopodium stracheyi,0.08333333333333333,1.0027182645175161
Leonurus cardiaca,0.0625,1.0986122886681096
Leonurus japonicus,0.041666666666666664,0.6931471805599453
Leonurus pubescens,0.020833333333333332,0.0
Leonurus sibiricus,0.020833333333333332,0.0
Leonurus turkestanicus,0.041666666666666664,0.6931471805599453
Lepechiniella microcarpa,0.041666666666666664,0.45056120886630463
Lepidagathis bandraensis,0.020833333333333332,0.0
Lepidagathis clavata,0.020833333333333332,0.0
Lepidagathis cristata,0.20833333333333334,1.881389338836679
Lepidagathis cuspidata,0.16666666666666666,1.7608661928538263
Lepidagathis decumbens,0.020833333333333332,0.0
Lepidagathis diffusa,0.020833333333333332,0.0
Lepidagathis fasciculata,0.08333333333333333,1.073542846408523
Lepidagathis hamiltoniana,0.041666666666666664,0.6931471805599453
Lepidagathis incurva,0.2708333333333333,2.4254797046832532
Lepidagathis kameyamana,0.020833333333333332,0.0
Lepidagathis keralensis,0.0625,0.8599672810355049
Lepidagathis lutea,0.0625,0.9251290835720823
Lepidagathis mahakassapae,0.020833333333333332,0.0
Lepidagathis mitis,0.08333333333333333,1.310783678099714
Lepidagathis prostrata,0.041666666666666664,0.6365141682948128
Lepidagathis pungens,0.041666666666666664,0.6931471805599453
Lepidagathis purpuricaulis,0.020833333333333332,0.0
Lepidagathis rigida,0.041666666666666664,0.5004024235381879
Lepidagathis sabui,0.020833333333333332,0.34657359027997264
Lepidagathis scariosa,0.041666666666666664,0.6931471805599453
Lepidagathis shrirangii,0.020833333333333332,0.0
Lepidagathis spinosa,0.041666666666666664,0.6931471805599453
Lepidagathis subarmata,0.020833333333333332,0.0
Lepidagathis trinervis,0.1875,1.8579408247828062
Lepidaploa persicifolia,0.020833333333333332,0.0
Lepidium apetalum,0.08333333333333333,0.27074828099348014
Lepidium capitatum,0.08333333333333333,0.7632415355003254
Lepidium chalepense,0.041666666666666664,0.6931471805599453
Lepidium didymum,0.22916666666666666,1.7251502608121405
Lepidium latifolium,0.0625,0.5464564222485762
Lepidium obtusum,0.041666666666666664,0.6365141682948128
Lepidium ruderale,0.020833333333333332,0.0
Lepidium sativum,0.22916666666666666,2.044858801363263
Lepidium spinosum,0.020833333333333332,0.0
Lepidium virginicum,0.041666666666666664,0.5623351446188083
Lepidolejeunea bidentula,0.020833333333333332,0.0
Lepidopetalum montanum,0.020833333333333332,0.0
Lepidopilidium furcatum,0.020833333333333332,0.0
Lepidostemon pedunculosus,0.020833333333333332,0.2703100720721096
Lepidozia brevifolia,0.020833333333333332,0.0
Lepidozia erosa,0.041666666666666664,0.6931471805599453
Lepidozia flexuosa,0.08333333333333333,1.3862943611198906
Lepidozia minima,0.020833333333333332,0.0
Lepidozia reptans,0.020833333333333332,0.0
Lepidozia stahlii,0.020833333333333332,0.0
Lepisanthes andamanica,0.041666666666666664,0.6365141682948128
Lepisanthes erecta,0.041666666666666664,0.410116318288409
Lepisanthes fruticosa,0.041666666666666664,0.6931471805599453
Lepisanthes rubiginosa,0.22916666666666666,2.351673301904631
Lepisanthes senegalensis,0.125,1.7201934592198251
Lepisanthes tetraphylla,0.20833333333333334,1.998536054564882
Lepisorus amaurolepidus,0.041666666666666664,0.6365141682948128
Lepisorus asterolepis,0.041666666666666664,0.6931471805599453
Lepisorus bicolor,0.125,1.7328679513998633
Lepisorus carnosus,0.020833333333333332,0.0
Lepisorus clathratus,0.14583333333333334,1.9061547465398496
Lepisorus contortus,0.08333333333333333,1.277034259466139
Lepisorus excavatus,0.0625,1.0397207708399179
Lepisorus jakonensis,0.020833333333333332,0.0
Lepisorus loriformis,0.08333333333333333,1.329661348854758
Lepisorus macrosphaerus,0.041666666666666664,0.6931471805599453
Lepisorus mehrae,0.0625,1.0549201679861442
Lepisorus microphyllus,0.020833333333333332,0.0
Lepisorus morrisonensis,0.041666666666666664,0.6931471805599453
Lepisorus mucronatus,0.020833333333333332,0.0
Lepisorus normalis,0.125,1.6434177197931796
Lepisorus nudus,0.16666666666666666,1.8905570113915662
Lepisorus pseudonudus,0.0625,1.0397207708399179
Lepisorus rostratus,0.020833333333333332,0.0
Lepisorus scolopendrium,0.14583333333333334,1.8734517375545654
Lepisorus sublinearis,0.020833333333333332,0.0
Lepisorus superficialis,0.041666666666666664,0.6615632381579821
Lepisorus thunbergianus,0.125,1.7478680974667573
Lepisorus zippelii,0.041666666666666664,0.6931471805599453
Lepistemon binectariferum,0.0625,1.0986122886681096
Lepistemon leiocalyx,0.020833333333333332,0.0
Leptadenia pyrotechnica,0.10416666666666667,1.2333387992813178
Leptadenia reticulata,0.20833333333333334,1.844005676901035
Leptoboea multiflora,0.0625,1.0102914577233022
Leptobryum pyriforme,0.08333333333333333,1.3321790402101223
Leptochilus decurrens,0.10416666666666667,1.4270610433807247
Leptochilus ellipticus,0.041666666666666664,0.6931471805599453
Leptochilus hemionitideus,0.0625,1.0397207708399179
Leptochilus insignis,0.020833333333333332,0.0
Leptochilus lanceolatus,0.020833333333333332,0.0
Leptochilus pedunculatus,0.020833333333333332,0.0
Leptochilus pteropus,0.0625,0.6837389058487535
Leptochloa chinensis,0.020833333333333332,0.0
Leptochloa filiformis,0.020833333333333332,0.0
Leptochloa mucronata,0.020833333333333332,0.0
Leptochloa panicea,0.041666666666666664,0.5982695885852573
Leptocodon gracilis,0.020833333333333332,0.0
Leptodermis kumaonensis,0.020833333333333332,0.0
Leptodermis lanceolata,0.125,1.6769877743224173
Leptodermis pilosa,0.020833333333333332,0.0
Leptodermis riparia,0.041666666666666664,0.6931471805599453
Leptodermis virgata,0.020833333333333332,0.0
Leptodesmia congesta,0.020833333333333332,0.0
Leptodesmia microphylla,0.16666666666666666,1.9312575053590275
Leptodon pluvinii,0.0625,0.9502705392332347
Leptodontium flexifolium,0.0625,1.0310347706500824
Leptodontium viticulosoides,0.08333333333333333,1.3862943611198906
Leptogramma mollissima,0.020833333333333332,0.0
Leptogramma pozoi,0.041666666666666664,0.6365141682948128
Leptohymenium tenue,0.08333333333333333,1.2130075659799042
Leptolejeunea elliptica,0.020833333333333332,0.0
Leptolejeunea latifolia,0.020833333333333332,0.0
Leptonychia caudata,0.08333333333333333,1.0285137640248474
Leptopetalum biflorum,0.0625,0.7356219397587946
