longitude,latitude
76.81814,8.72392
76.01569,11.03436
76.80802,10.95882
88.35113,22.67325
74.51032,15.83389
76.87562,9.19488
75.88926,10.9659
88.35565,22.68388
76.57853,9.39771
76.82019,9.02478
77.05285,8.34321
77.05285,8.34321
76.49659,10.57967
76.84044,8.58615
76.87978,9.20001
77.05357,8.36
77.05357,8.36
76.57853,9.39771
76.7115,9.74626
75.1627,12.21727
76.57853,9.39771
75.57842,11.62616
77.05581,8.34441
75.17194,12.24405
77.05357,8.36
75.79332,11.56397
76.7115,9.74626
76.4938,10.58175
77.05581,8.34441
77.58082,8.46313
77.05357,8.36
77.05357,8.36
77.05357,8.36
77.04027,8.50491
75.81675,11.58346
75.79581,11.55869
77.07249,8.47173
76.67905,9.08409
78.47938,11.6553
78.5035,11.63939
78.50102,11.64919
77.58082,8.46313
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
76.37539,11.00227
77.05285,8.34321
77.05285,8.34321
77.05285,8.34321
77.05285,8.34321
76.57853,9.39771
76.93665,8.63445
77.05357,8.36
77.05357,8.36
77.05357,8.36
76.37539,11.00229
76.37539,11.00229
76.37539,11.00229
76.82311,8.66376
76.93665,8.63445
77.11067,8.52064
75.34955,12.12619
75.34955,12.12619
76.38543,10.11831
76.82311,8.66376
76.82311,8.66376
76.82311,8.66376
76.93428,8.63092
76.93428,8.63092
76.93428,8.63092
77.08523,8.50325
77.09674,8.53588
77.11067,8.52064
77.09674,8.53588
76.57499,9.38527
75.79581,11.55869
77.58082,8.46313
75.79581,11.55869
77.08523,8.50325
77.08523,8.50325
76.57853,9.39771
77.07297,8.45522
75.98773,11.3988
75.37609,11.98443
75.33412,12.0602
76.57853,9.39771
76.57499,9.38527
77.06963,8.45749
77.07249,8.47173
76.82311,8.66376
77.05285,8.34321
76.57499,9.38527
76.38543,10.11831
76.38543,10.11831
76.38543,10.11831
76.93665,8.63445
77.07249,8.47173
77.07249,8.47173
76.87978,9.20001
77.09674,8.53588
77.09674,8.53588
76.57853,9.39771
76.93665,8.63445
77.58082,8.46313
77.58082,8.46313
76.93665,8.63445
77.08523,8.50325
77.08523,8.50325
75.64245,11.48129
76.7994,9.97143
75.35569,12.04335
76.57499,9.38527
74.50833,15.83139
74.50717,15.83225
74.50785,15.83327
75.49744,11.80899
79.85569,12.01523
76.60099,9.17132
76.57853,9.39771
76.64988,9.03996
74.50833,15.83139
74.50785,15.83327
74.50833,15.83139
74.50785,15.83327
74.50785,15.83327
74.50785,15.83327
76.87978,9.20001
76.87978,9.20001
76.87978,9.20001
76.87978,9.20001
76.57499,9.38527
76.57853,9.39771
76.57853,9.39771
76.77693,9.98534
79.85386,12.02191
75.39621,11.87191
76.67194,8.97343
74.50785,15.83327
74.50785,15.83327
73.72999,18.54056
76.71237,9.13205
76.12765,10.3564
76.61606,9.15052
75.36561,12.02763
76.63704,9.15493
76.7719,8.94306
75.17293,12.22547
76.77693,9.98534
76.77693,9.98534
76.61606,9.15052
