Ecoregion,Average_Probability
Terai_Duar_savanna_and_grasslands,0.955083418528134
Rann_of_Kutch_seasonal_salt_marsh,0.280250029769013
Sundarbans_freshwater_swamp_forests,0.9592990153333592
Western_Himalayan_alpine_shrub_and_meadows,0.08852588469348319
Western_Himalayan_subalpine_conifer_forests,0.2719096227175064
Upper_Gangetic_Plains_moist_deciduous_forests,0.4599552727509228
Chhota_Nagpur_dry_deciduous_forests,0.29275560450945265
Deccan_thorn_scrub_forests,0.1258241175070285
Aravalli_west_thorn_scrub_forests,0.31958027023672814
Himalayan_subtropical_broadleaf_forests,0.13028532326659395
East_Deccan_moist_deciduous_forests,0.2245783317025109
Central_Deccan_Plateau_dry_deciduous_forests,0.09187422726300101
Baluchistan_xeric_woodlands,0.4132272934768656
East_Deccan_dry_evergreen_forests,0.15560363182723638
Central_Tibetan_Plateau_alpine_steppe,0.09324861628672004
Eastern_Himalayan_alpine_shrub_and_meadows,0.21724972694029124
Brahmaputra_Valley_semi_evergreen_forests,0.09459921554029814
Eastern_Himalayan_broadleaf_forests,0.25602210039067674
Eastern_Himalayan_subalpine_conifer_forests,0.3534874706080427
Chin_Hills_Arakan_Yoma_montane_forests,0.2849401737881603
Andaman_Islands_rain_forests,0.5328913200516348
Godavari_Krishna_mangroves,0.13735755014229759
Karakoram_West_Tibetan_Plateau_alpine_steppe,0.07489930821551487
Lower_Gangetic_Plains_moist_deciduous_forests,0.045657807680171705
Khathiar_Gir_dry_deciduous_forests,0.013235997456322623
Mizoram_Manipur_Kachin_rain_forests,0.05335012804582123
Narmada_Valley_dry_deciduous_forests,0.005464644762412516
Northeast_India_Myanmar_pine_forests,0.07980255028823999
Meghalaya_subtropical_forests,0.10546277736593224
Himalayan_subtropical_pine_forests,0.12992769165187718
Northern_Triangle_temperate_forests,0.15855454423012014
Malabar_Coast_moist_forests,0.12002804013458308
Northeast_Himalayan_subalpine_conifer_forests,0.33109709576062873
Northwestern_Himalayan_alpine_shrub_and_meadows,0.07394210981633827
Nicobar_Islands_rain_forests,0.41067222649279417
North_Deccan_dry_deciduous_forests,0.012055378360137646
North_Western_Ghats_moist_deciduous_forests,0.055807228571873826
Orissa_semi_evergreen_forests,0.008925200061375088
South_Deccan_Plateau_dry_deciduous_forests,0.057673220386678825
South_Western_Ghats_montane_rain_forests,0.4416216436454693
South_Western_Ghats_moist_deciduous_forests,0.17052849322818994
Sundarbans_freshwater_swamp_forests,0.04457954859082191
Sundarbans_mangroves,0.022724072871081104
North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.1196574210990268
North_Western_Ghats_montane_rain_forests,0.08319205724385981
Rann_of_Kutch_seasonal_salt_marsh,0.1386058410318041
Thar_desert,0.089648032203242
Terai_Duar_savanna_and_grasslands,0.051511782097223714
Western_Himalayan_subalpine_conifer_forests,0.1566406704257846
Upper_Gangetic_Plains_moist_deciduous_forests,0.018977289627745118
Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0
Western_Himalayan_alpine_shrub_and_meadows,0.23740490787484245
Indus_River_Delta_Arabian_Sea_mangroves,0.024005020734634064
Western_Himalayan_broadleaf_forests,0.11006714010146104
Brahmaputra_Valley_semi_evergreen_forests,0.16578620937644734
Chhota_Nagpur_dry_deciduous_forests,0.3325056531929144
East_Deccan_dry_evergreen_forests,0.15146557838365068
Central_Deccan_Plateau_dry_deciduous_forests,0.1706967478913332
Deccan_thorn_scrub_forests,0.10957781172201879
East_Deccan_moist_deciduous_forests,0.21610946787595514
Baluchistan_xeric_woodlands,0.3622546291708582
Chin_Hills_Arakan_Yoma_montane_forests,0.24546667351598894
Andaman_Islands_rain_forests,0.25155427399495095
Himalayan_subtropical_broadleaf_forests,0.1235265040161397
Central_Tibetan_Plateau_alpine_steppe,0.13164703323884303
Aravalli_west_thorn_scrub_forests,0.3088844605627486
Eastern_Himalayan_broadleaf_forests,0.28808665747116763
Eastern_Himalayan_alpine_shrub_and_meadows,0.189220360936586
Eastern_Himalayan_subalpine_conifer_forests,0.36614304468001563
Godavari_Krishna_mangroves,0.10794350301027426
Himalayan_subtropical_pine_forests,0.10887790605565917
Malabar_Coast_moist_forests,0.05380947483970847
Khathiar_Gir_dry_deciduous_forests,0.05726042615179862
Lower_Gangetic_Plains_moist_deciduous_forests,0.056759994736751695
Karakoram_West_Tibetan_Plateau_alpine_steppe,0.07786768400661151
Meghalaya_subtropical_forests,0.11688540971056631
Narmada_Valley_dry_deciduous_forests,0.01358873201564266
Mizoram_Manipur_Kachin_rain_forests,0.04642839402291851
Northern_Triangle_temperate_forests,0.15778988494023155
Northeast_Himalayan_subalpine_conifer_forests,0.3447844236933335
Northeast_India_Myanmar_pine_forests,0.0821597832775713
Northwestern_Himalayan_alpine_shrub_and_meadows,0.1039886022371574
Nicobar_Islands_rain_forests,0.04306564508056437
North_Deccan_dry_deciduous_forests,0.017219368314964463
North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.12082683731089015
Orissa_semi_evergreen_forests,0.009893211656050857
Rann_of_Kutch_seasonal_salt_marsh,0.164054441661705
North_Western_Ghats_moist_deciduous_forests,0.023876312593114672
North_Western_Ghats_montane_rain_forests,0.0899931322960447
South_Deccan_Plateau_dry_deciduous_forests,0.03256840743107881
South_Western_Ghats_moist_deciduous_forests,0.09036238872799326
Sundarbans_mangroves,0.028934505884892513
South_Western_Ghats_montane_rain_forests,0.22265953272018213
Thar_desert,0.1141101114182577
Western_Himalayan_alpine_shrub_and_meadows,0.22998394379951642
Sundarbans_freshwater_swamp_forests,0.04008394936448946
Upper_Gangetic_Plains_moist_deciduous_forests,0.02402081792979453
Terai_Duar_savanna_and_grasslands,0.047293890387900085
Western_Himalayan_broadleaf_forests,0.0
Indus_River_Delta_Arabian_Sea_mangroves,0.0
Western_Himalayan_subalpine_conifer_forests,0.0
Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0.0
